year,Month,Day,extent
1993,3,13,16.048003130
1993,3,14,16.031003140
1993,3,15,15.865003150
1993,3,16,15.835003160
1993,3,17,15.86003170
1993,3,18,15.784003180
1993,3,19,15.635003190
1993,3,20,15.656003200
1993,3,21,15.734003210
1993,3,22,15.732003220
1993,3,23,15.776003230
1993,3,24,15.775003240
1993,3,25,15.719003250
1993,3,26,15.754003260
1993,3,27,15.699003270
1993,3,28,15.67003280
1993,3,29,15.74003290
1993,3,30,15.736003300
1993,3,31,15.63003310
1993,4,1,15.598004010
1993,4,2,15.527004020
1993,4,3,15.466004030
1993,4,4,15.398004040
1993,4,5,15.38004050
1993,4,6,15.381004060
1993,4,7,15.396004070
1993,4,8,15.348004080
1993,4,9,15.257004090
1993,4,10,15.286004100
1993,4,11,15.319004110
1993,4,12,15.296004120
1993,4,13,15.273004130
1993,4,14,15.248004140
1993,4,15,15.19004150
1993,4,16,15.182004160
1993,4,17,15.168004170
1993,4,18,15.079004180
1993,4,19,15.015004190
1993,4,20,14.957004200
1993,4,21,15.032004210
1993,4,22,14.88004220
1993,4,23,14.802004230
1993,4,24,14.837004240
1993,4,25,14.758004250
1993,4,26,14.717004260
1993,4,27,14.509004270
1993,4,28,14.391004280
1993,4,29,14.341004290
1993,4,30,14.285004300
1993,5,1,14.172005010
1993,5,2,14.134005020
1993,5,3,14.028005030
1993,5,4,14.036005040
1993,5,5,13.955005050
1993,5,6,13.902005060
1993,5,7,13.862005070
1993,5,8,13.872005080
1993,5,9,13.797005090
1993,5,10,13.674005100
1993,5,11,13.657005110
1993,5,12,13.604005120
1993,5,13,13.599005130
1993,5,14,13.571005140
1993,5,15,13.469005150
1993,5,16,13.37005160
1993,5,17,13.307005170
1993,5,18,13.21005180
1993,5,19,13.188005190
1993,5,20,13.061005200
1993,5,21,13.044005210
1993,5,22,12.957005220
1993,5,23,12.929005230
1993,5,24,12.887005240
1993,5,25,12.9005250
1993,5,26,12.812005260
1993,5,27,12.75005270
1993,5,28,12.758005280
1993,5,29,12.681005290
1993,5,30,12.665005300
1993,5,31,12.564005310
1993,6,1,12.431006010
1993,6,2,12.429006020
1993,6,3,12.363006030
1993,6,4,12.375006040
1993,6,5,12.342006050
1993,6,6,12.297006060
1993,6,7,12.278006070
1993,6,8,12.254006080
1993,6,9,12.248006090
1993,6,10,12.145006100
1993,6,11,12.095006110
1993,6,12,12.097006120
1993,6,13,12.024006130
1993,6,14,11.984006140
1993,6,15,11.907006150
1993,6,16,11.821006160
1993,6,17,11.842006170
1993,6,18,11.826006180
1993,6,19,11.709006190
1993,6,20,11.668006200
1993,6,21,11.637006210
1993,6,22,11.58006220
1993,6,23,11.575006230
1993,6,24,11.514006240
1993,6,25,11.45006250
1993,6,26,11.346006260
1993,6,27,11.318006270
1993,6,28,11.304006280
1993,6,29,11.199006290
1993,6,30,11.069006300
1993,7,1,10.845007010
1993,7,2,10.809007020
1993,7,3,10.751007030
1993,7,4,10.67007040
1993,7,5,10.571007050
1993,7,6,10.416007060
1993,7,7,10.176007070
1993,7,8,10.098007080
1993,7,9,10.003007090
1993,7,10,9.909007100
1993,7,11,9.735007110
1993,7,12,9.619007120
1993,7,13,9.583007130
1993,7,14,9.488007140
1993,7,15,9.449007150
1993,7,16,9.326007160
1993,7,17,9.293007170
1993,7,18,9.172007180
1993,7,19,9.062007190
1993,7,20,9.047007200
1993,7,21,9.068007210
1993,7,22,8.944007220
1993,7,23,8.849007230
1993,7,24,8.827007240
1993,7,25,8.76007250
1993,7,26,8.679007260
1993,7,27,8.594007270
1993,7,28,8.5007280
1993,7,29,8.498007290
1993,7,30,8.518007300
1993,7,31,8.508007310
1993,8,1,8.306008010
1993,8,2,8.204008020
1993,8,3,8.134008030
1993,8,4,8.128008040
1993,8,5,8.119008050
1993,8,6,8.07008060
1993,8,7,7.96008070
1993,8,8,7.912008080
1993,8,9,7.852008090
1993,8,10,7.757008100
1993,8,11,7.633008110
1993,8,12,7.56008120
1993,8,13,7.443008130
1993,8,14,7.41008140
1993,8,15,7.326008150
1993,8,16,7.247008160
1993,8,17,7.208008170
1993,8,18,7.194008180
1993,8,19,7.12008190
1993,8,20,7.079008200
1993,8,21,7.009008210
1993,8,22,6.934008220
1993,8,23,6.856008230
1993,8,24,6.814008240
1993,8,25,6.853008250
1993,8,26,6.714008260
1993,8,27,6.633008270
1993,8,28,6.528008280
1993,8,29,6.469008290
1993,8,30,6.464008300
1993,8,31,6.449008310
1993,9,1,6.348009010
1993,9,2,6.321009020
1993,9,3,6.304009030
1993,9,4,6.265009040
1993,9,5,6.205009050
1993,9,6,6.163009060
1993,9,7,6.162009070
1993,9,8,6.175009080
1993,9,9,6.218009090
1993,9,10,6.206009100
1993,9,11,6.22009110
1993,9,12,6.201009120
1993,9,13,6.161009130
1993,9,14,6.189009140
1993,9,15,6.189009150
1993,9,16,6.212009160
1993,9,17,6.295009170
1993,9,18,6.352009180
1993,9,19,6.365009190
1993,9,20,6.391009200
1993,9,21,6.341009210
1993,9,22,6.401009220
1993,9,23,6.457009230
1993,9,24,6.52009240
1993,9,25,6.64009250
1993,9,26,6.778009260
1993,9,27,6.9009270
1993,9,28,6.91009280
1993,9,29,6.99009290
1993,9,30,7.021009300
1993,10,1,7.251010010
1993,10,2,7.312010020
1993,10,3,7.292010030
1993,10,4,7.401010040
1993,10,5,7.65010050
1993,10,6,7.862010060
1993,10,7,8.057010070
1993,10,8,8.188010080
1993,10,9,8.336010090
1993,10,10,8.376010100
1993,10,11,8.535010110
1993,10,12,8.713010120
1993,10,13,8.883010130
1993,10,14,8.935010140
1993,10,15,8.908010150
1993,10,16,8.873010160
1993,10,17,8.886010170
1993,10,18,8.939010180
1993,10,19,8.999010190
1993,10,20,9.046010200
1993,10,21,9.147010210
1993,10,22,9.233010220
1993,10,23,9.358010230
1993,10,24,9.522010240
1993,10,25,9.596010250
1993,10,26,9.62010260
1993,10,27,9.684010270
1993,10,28,9.776010280
1993,10,29,9.849010290
1993,10,30,9.985010300
1993,10,31,10.158010310
1993,11,1,10.29011010
1993,11,2,10.424011020
1993,11,3,10.553011030
1993,11,4,10.639011040
1993,11,5,10.7011050
1993,11,6,10.794011060
1993,11,7,10.874011070
1993,11,8,10.988011080
1993,11,9,11.031011090
1993,11,10,11.032011100
1993,11,11,11.082011110
1993,11,12,11.14011120
1993,11,13,11.286011130
1993,11,14,11.326011140
1993,11,15,11.422011150
1993,11,16,11.361011160
1993,11,17,11.413011170
1993,11,18,11.435011180
1993,11,19,11.511011190
1993,11,20,11.61011200
1993,11,21,11.55011210
1993,11,22,11.594011220
1993,11,23,11.653011230
1993,11,24,11.746011240
1993,11,25,11.889011250
1993,11,26,11.917011260
1993,11,27,11.994011270
1993,11,28,12.04011280
1993,11,29,12.108011290
1993,11,30,12.16011300
1993,12,1,12.288012010
1993,12,2,12.345012020
1993,12,3,12.431012030
1993,12,4,12.475012040
1993,12,5,12.633012050
1993,12,6,12.69012060
1993,12,7,12.772012070
1993,12,8,12.97012080
1993,12,9,13.033012090
1993,12,10,13.147012100
1993,12,11,13.225012110
1993,12,12,13.246012120
1993,12,13,13.188012130
1993,12,14,13.281012140
1993,12,15,13.354012150
1993,12,16,13.414012160
1993,12,17,13.453012170
1993,12,18,13.59012180
1993,12,19,13.645012190
1993,12,20,13.783012200
1993,12,21,13.678012210
1993,12,22,13.68012220
1993,12,23,13.623012230
1993,12,24,13.631012240
1993,12,25,13.786012250
1993,12,26,13.867012260
1993,12,27,13.903012270
1993,12,28,13.886012280
1993,12,29,13.927012290
1993,12,30,13.977012300
1993,12,31,13.967012310
1994,1,1,14.095001010
1994,1,2,14.11001020
1994,1,3,14.042001030
1994,1,4,14.168001040
1994,1,5,14.231001050
1994,1,6,14.295001060
1994,1,7,14.381001070
1994,1,8,14.322001080
1994,1,9,14.397001090
1994,1,10,14.476001100
1994,1,11,14.515001110
1994,1,12,14.58001120
1994,1,13,14.595001130
1994,1,14,14.617001140
1994,1,15,14.685001150
1994,1,16,14.757001160
1994,1,17,14.807001170
1994,1,18,14.895001180
1994,1,19,14.865001190
1994,1,20,14.894001200
1994,1,21,14.948001210
1994,1,22,14.933001220
1994,1,23,15.021001230
1994,1,24,15.054001240
1994,1,25,15.089001250
1994,1,26,15.141001260
1994,1,27,15.255001270
1994,1,28,15.299001280
1994,1,29,15.359001290
1994,1,30,15.4001300
1994,1,31,15.397001310
1994,2,1,15.409002010
1994,2,2,15.42002020
1994,2,3,15.438002030
1994,2,4,15.429002040
1994,2,5,15.479002050
1994,2,6,15.515002060
1994,2,7,15.474002070
1994,2,8,15.521002080
1994,2,9,15.46002090
1994,2,10,15.525002100
1994,2,11,15.539002110
1994,2,12,15.541002120
1994,2,13,15.549002130
1994,2,14,15.579002140
1994,2,15,15.492002150
1994,2,16,15.507002160
1994,2,17,15.549002170
1994,2,18,15.581002180
1994,2,19,15.624002190
1994,2,20,15.701002200
1994,2,21,15.77002210
1994,2,22,15.738002220
1994,2,23,15.686002230
1994,2,24,15.682002240
1994,2,25,15.613002250
1994,2,26,15.592002260
1994,2,27,15.641002270
1994,2,28,15.679002280
1994,3,1,15.675003010
1994,3,2,15.765003020
1994,3,3,15.729003030
1994,3,4,15.735003040
1994,3,5,15.711003050
1994,3,6,15.658003060
1994,3,7,15.634003070
1994,3,8,15.601003080
1994,3,9,15.491003090
1994,3,10,15.502003100
1994,3,11,15.55003110
1994,3,12,15.521003120
1994,3,13,15.559003130
1994,3,14,15.589003140
1994,3,15,15.607003150
1994,3,16,15.562003160
1994,3,17,15.498003170
1994,3,18,15.475003180
1994,3,19,15.45003190
1994,3,20,15.368003200
1994,3,21,15.399003210
1994,3,22,15.399003220
1994,3,23,15.502003230
1994,3,24,15.543003240
1994,3,25,15.494003250
1994,3,26,15.523003260
1994,3,27,15.553003270
1994,3,28,15.555003280
1994,3,29,15.551003290
1994,3,30,15.485003300
1994,3,31,15.478003310
1994,4,1,15.47004010
1994,4,2,15.357004020
1994,4,3,15.307004030
1994,4,4,15.241004040
1994,4,5,15.146004050
1994,4,6,15.142004060
1994,4,7,15.095004070
1994,4,8,15.076004080
1994,4,9,15.088004090
1994,4,10,15.116004100
1994,4,11,15.052004110
1994,4,12,14.997004120
1994,4,13,15.004004130
1994,4,14,14.962004140
1994,4,15,14.89004150
1994,4,16,14.839004160
1994,4,17,14.78004170
1994,4,18,14.792004180
1994,4,19,14.754004190
1994,4,20,14.776004200
1994,4,21,14.773004210
1994,4,22,14.65004220
1994,4,23,14.634004230
1994,4,24,14.632004240
1994,4,25,14.618004250
1994,4,26,14.635004260
1994,4,27,14.578004270
1994,4,28,14.519004280
1994,4,29,14.418004290
1994,4,30,14.3004300
1994,5,1,14.126005010
1994,5,2,14.187005020
1994,5,3,14.147005030
1994,5,4,14.099005040
1994,5,5,14.105005050
1994,5,6,14.123005060
1994,5,7,14.028005070
1994,5,8,13.941005080
1994,5,9,13.91005090
1994,5,10,13.906005100
1994,5,11,13.871005110
1994,5,12,13.842005120
1994,5,13,13.804005130
1994,5,14,13.782005140
1994,5,15,13.707005150
1994,5,16,13.668005160
1994,5,17,13.655005170
1994,5,18,13.61005180
1994,5,19,13.517005190
1994,5,20,13.502005200
1994,5,21,13.461005210
1994,5,22,13.384005220
1994,5,23,13.296005230
1994,5,24,13.188005240
1994,5,25,13.157005250
1994,5,26,13.127005260
1994,5,27,13.11005270
1994,5,28,13.112005280
1994,5,29,13.039005290
1994,5,30,12.985005300
1994,5,31,12.967005310
1994,6,1,12.779006010
1994,6,2,12.696006020
1994,6,3,12.599006030
1994,6,4,12.575006040
1994,6,5,12.543006050
1994,6,6,12.52006060
1994,6,7,12.487006070
1994,6,8,12.383006080
1994,6,9,12.301006090
1994,6,10,12.295006100
1994,6,11,12.304006110
1994,6,12,12.239006120
1994,6,13,12.133006130
1994,6,14,12.137006140
1994,6,15,12.066006150
1994,6,16,11.968006160
1994,6,17,11.911006170
1994,6,18,11.896006180
1994,6,19,11.826006190
1994,6,20,11.777006200
1994,6,21,11.743006210
1994,6,22,11.68006220
1994,6,23,11.704006230
1994,6,24,11.626006240
1994,6,25,11.507006250
1994,6,26,11.442006260
1994,6,27,11.426006270
1994,6,28,11.356006280
1994,6,29,11.341006290
1994,6,30,11.232006300
1994,7,1,11.091007010
1994,7,2,11.007020
1994,7,3,10.94007030
1994,7,4,10.905007040
1994,7,5,10.869007050
1994,7,6,10.844007060
1994,7,7,10.737007070
1994,7,8,10.719007080
1994,7,9,10.578007090
1994,7,10,10.498007100
1994,7,11,10.441007110
1994,7,12,10.402007120
1994,7,13,10.304007130
1994,7,14,10.157007140
1994,7,15,10.013007150
1994,7,16,9.955007160
1994,7,17,9.821007170
1994,7,18,9.761007180
1994,7,19,9.658007190
1994,7,20,9.534007200
1994,7,21,9.379007210
1994,7,22,9.273007220
1994,7,23,9.268007230
1994,7,24,9.218007240
1994,7,25,9.104007250
1994,7,26,9.08007260
1994,7,27,9.007007270
1994,7,28,8.937007280
1994,7,29,8.824007290
1994,7,30,8.734007300
1994,7,31,8.629007310
1994,8,1,8.505008010
1994,8,2,8.377008020
1994,8,3,8.37008030
1994,8,4,8.344008040
1994,8,5,8.229008050
1994,8,6,8.209008060
1994,8,7,8.089008070
1994,8,8,7.956008080
1994,8,9,7.912008090
1994,8,10,7.816008100
1994,8,11,7.724008110
1994,8,12,7.709008120
1994,8,13,7.627008130
1994,8,14,7.545008140
1994,8,15,7.588008150
1994,8,16,7.533008160
1994,8,17,7.428008170
1994,8,18,7.381008180
1994,8,19,7.446008190
1994,8,20,7.367008200
1994,8,21,7.272008210
1994,8,22,7.339008220
1994,8,23,7.334008230
1994,8,24,7.273008240
1994,8,25,7.282008250
1994,8,26,7.197008260
1994,8,27,7.24008270
1994,8,28,7.242008280
1994,8,29,7.258008290
1994,8,30,7.161008300
1994,8,31,7.065008310
1994,9,1,7.072009010
1994,9,2,7.023009020
1994,9,3,7.027009030
1994,9,4,6.946009040
1994,9,5,6.934009050
1994,9,6,6.956009060
1994,9,7,6.995009070
1994,9,8,6.973009080
1994,9,9,6.992009090
1994,9,10,6.938009100
1994,9,11,6.97009110
1994,9,12,7.019009120
1994,9,13,6.945009130
1994,9,14,6.975009140
1994,9,15,7.027009150
1994,9,16,7.145009160
1994,9,17,7.096009170
1994,9,18,7.118009180
1994,9,19,7.139009190
1994,9,20,7.19009200
1994,9,21,7.182009210
1994,9,22,7.185009220
1994,9,23,7.192009230
1994,9,24,7.243009240
1994,9,25,7.303009250
1994,9,26,7.362009260
1994,9,27,7.376009270
1994,9,28,7.427009280
1994,9,29,7.617009290
1994,9,30,7.761009300
1994,10,1,7.894010010
1994,10,2,7.954010020
1994,10,3,7.983010030
1994,10,4,8.005010040
1994,10,5,8.15010050
1994,10,6,8.117010060
1994,10,7,8.168010070
1994,10,8,8.11010080
1994,10,9,8.176010090
1994,10,10,8.27010100
1994,10,11,8.364010110
1994,10,12,8.445010120
1994,10,13,8.458010130
1994,10,14,8.542010140
1994,10,15,8.652010150
1994,10,16,8.781010160
1994,10,17,8.924010170
1994,10,18,9.053010180
1994,10,19,9.079010190
1994,10,20,9.231010200
1994,10,21,9.354010210
1994,10,22,9.412010220
1994,10,23,9.564010230
1994,10,24,9.694010240
1994,10,25,9.776010250
1994,10,26,9.851010260
1994,10,27,9.953010270
1994,10,28,10.01010280
1994,10,29,10.07010290
1994,10,30,10.154010300
1994,10,31,10.18010310
1994,11,1,10.241011010
1994,11,2,10.293011020
1994,11,3,10.342011030
1994,11,4,10.422011040
1994,11,5,10.545011050
1994,11,6,10.576011060
1994,11,7,10.665011070
1994,11,8,10.685011080
1994,11,9,10.671011090
1994,11,10,10.817011100
1994,11,11,10.845011110
1994,11,12,10.944011120
1994,11,13,10.971011130
1994,11,14,11.016011140
1994,11,15,11.022011150
1994,11,16,11.042011160
1994,11,17,11.114011170
1994,11,18,11.17011180
1994,11,19,11.27011190
1994,11,20,11.348011200
1994,11,21,11.431011210
1994,11,22,11.513011220
1994,11,23,11.487011230
1994,11,24,11.592011240
1994,11,25,11.744011250
1994,11,26,11.862011260
1994,11,27,11.938011270
1994,11,28,12.023011280
1994,11,29,12.034011290
1994,11,30,12.073011300
1994,12,1,12.284012010
1994,12,2,12.363012020
1994,12,3,12.478012030
1994,12,4,12.639012040
1994,12,5,12.574012050
1994,12,6,12.632012060
1994,12,7,12.649012070
1994,12,8,12.816012080
1994,12,9,12.907012090
1994,12,10,13.004012100
1994,12,11,13.061012110
1994,12,12,13.055012120
1994,12,13,13.033012130
1994,12,14,13.069012140
1994,12,15,13.158012150
1994,12,16,13.301012160
1994,12,17,13.365012170
1994,12,18,13.509012180
1994,12,19,13.55012190
1994,12,20,13.577012200
1994,12,21,13.624012210
1994,12,22,13.673012220
1994,12,23,13.706012230
1994,12,24,13.782012240
1994,12,25,13.765012250
1994,12,26,13.83012260
1994,12,27,13.919012270
1994,12,28,13.899012280
1994,12,29,14.024012290
1994,12,30,14.074012300
1994,12,31,14.108012310
1995,1,1,14.145001010
1995,1,2,14.258001020
1995,1,3,14.335001030
1995,1,4,14.288001040
1995,1,5,14.304001050
1995,1,6,14.325001060
1995,1,7,14.364001070
1995,1,8,14.344001080
1995,1,9,14.31001090
1995,1,10,14.263001100
1995,1,11,14.336001110
1995,1,12,14.479001120
1995,1,13,14.518001130
1995,1,14,14.619001140
1995,1,15,14.56001150
1995,1,16,14.588001160
1995,1,17,14.69001170
1995,1,18,14.668001180
1995,1,19,14.737001190
1995,1,20,14.764001200
1995,1,21,14.793001210
1995,1,22,14.801001220
1995,1,23,14.826001230
1995,1,24,14.758001240
1995,1,25,14.802001250
1995,1,26,14.76001260
1995,1,27,14.794001270
1995,1,28,14.867001280
1995,1,29,14.96001290
1995,1,30,14.956001300
1995,1,31,14.966001310
1995,2,1,15.054002010
1995,2,2,15.086002020
1995,2,3,15.094002030
1995,2,4,15.139002040
1995,2,5,15.259002050
1995,2,6,15.212002060
1995,2,7,15.213002070
1995,2,8,15.251002080
1995,2,9,15.238002090
1995,2,10,15.19002100
1995,2,11,15.197002110
1995,2,12,15.281002120
1995,2,13,15.194002130
1995,2,14,15.173002140
1995,2,15,15.173002150
1995,2,16,15.181002160
1995,2,17,15.266002170
1995,2,18,15.228002180
1995,2,19,15.267002190
1995,2,20,15.245002200
1995,2,21,15.264002210
1995,2,22,15.21002220
1995,2,23,15.227002230
1995,2,24,15.352002240
1995,2,25,15.358002250
1995,2,26,15.296002260
1995,2,27,15.301002270
1995,2,28,15.37002280
1995,3,1,15.344003010
1995,3,2,15.318003020
1995,3,3,15.271003030
1995,3,4,15.326003040
1995,3,5,15.296003050
1995,3,6,15.359003060
1995,3,7,15.3003070
1995,3,8,15.333003080
1995,3,9,15.352003090
1995,3,10,15.239003100
1995,3,11,15.203003110
1995,3,12,15.138003120
1995,3,13,15.182003130
1995,3,14,15.12003140
1995,3,15,15.124003150
1995,3,16,15.191003160
1995,3,17,15.243003170
1995,3,18,15.206003180
1995,3,19,15.167003190
1995,3,20,15.251003200
1995,3,21,15.288003210
1995,3,22,15.3003220
1995,3,23,15.271003230
1995,3,24,15.256003240
1995,3,25,15.217003250
1995,3,26,15.193003260
1995,3,27,15.261003270
1995,3,28,15.289003280
1995,3,29,15.304003290
1995,3,30,15.339003300
1995,3,31,15.384003310
1995,4,1,15.219004010
1995,4,2,15.118004020
1995,4,3,15.108004030
1995,4,4,14.977004040
1995,4,5,14.906004050
1995,4,6,14.937004060
1995,4,7,14.923004070
1995,4,8,14.871004080
1995,4,9,14.71004090
1995,4,10,14.686004100
1995,4,11,14.593004110
1995,4,12,14.596004120
1995,4,13,14.536004130
1995,4,14,14.458004140
1995,4,15,14.483004150
1995,4,16,14.34004160
1995,4,17,14.325004170
1995,4,18,14.337004180
1995,4,19,14.35004190
1995,4,20,14.261004200
1995,4,21,14.231004210
1995,4,22,14.161004220
1995,4,23,14.06004230
1995,4,24,14.006004240
1995,4,25,13.984004250
1995,4,26,13.951004260
1995,4,27,13.925004270
1995,4,28,13.882004280
1995,4,29,13.814004290
1995,4,30,13.71004300
1995,5,1,13.556005010
1995,5,2,13.539005020
1995,5,3,13.54005030
1995,5,4,13.515005040
1995,5,5,13.449005050
1995,5,6,13.437005060
1995,5,7,13.419005070
1995,5,8,13.404005080
1995,5,9,13.36005090
1995,5,10,13.379005100
1995,5,11,13.388005110
1995,5,12,13.35005120
1995,5,13,13.321005130
1995,5,14,13.245005140
1995,5,15,13.212005150
1995,5,16,13.107005160
1995,5,17,13.068005170
1995,5,18,12.951005180
1995,5,19,12.859005190
1995,5,20,12.775005200
1995,5,21,12.662005210
1995,5,22,12.559005220
1995,5,23,12.495005230
1995,5,24,12.436005240
1995,5,25,12.348005250
1995,5,26,12.335005260
1995,5,27,12.349005270
1995,5,28,12.298005280
1995,5,29,12.295005290
1995,5,30,12.268005300
1995,5,31,12.215005310
1995,6,1,12.096006010
1995,6,2,12.048006020
1995,6,3,11.995006030
1995,6,4,11.987006040
1995,6,5,11.969006050
1995,6,6,11.882006060
1995,6,7,11.844006070
1995,6,8,11.84006080
1995,6,9,11.753006090
1995,6,10,11.768006100
1995,6,11,11.657006110
1995,6,12,11.656006120
1995,6,13,11.583006130
1995,6,14,11.551006140
1995,6,15,11.523006150
1995,6,16,11.509006160
1995,6,17,11.399006170
1995,6,18,11.311006180
1995,6,19,11.314006190
1995,6,20,11.253006200
1995,6,21,11.147006210
1995,6,22,11.055006220
1995,6,23,11.08006230
1995,6,24,10.983006240
1995,6,25,11.016006250
1995,6,26,10.967006260
1995,6,27,10.895006270
1995,6,28,10.798006280
1995,6,29,10.704006290
1995,6,30,10.63006300
1995,7,1,10.423007010
1995,7,2,10.346007020
1995,7,3,10.294007030
1995,7,4,10.256007040
1995,7,5,10.137007050
1995,7,6,9.894007060
1995,7,7,9.754007070
1995,7,8,9.672007080
1995,7,9,9.655007090
1995,7,10,9.477007100
1995,7,11,9.389007110
1995,7,12,9.273007120
1995,7,13,9.197007130
1995,7,14,9.131007140
1995,7,15,9.029007150
1995,7,16,8.958007160
1995,7,17,8.88007170
1995,7,18,8.723007180
1995,7,19,8.645007190
1995,7,20,8.564007200
1995,7,21,8.496007210
1995,7,22,8.461007220
1995,7,23,8.39007230
1995,7,24,8.314007240
1995,7,25,8.158007250
1995,7,26,8.049007260
1995,7,27,7.988007270
1995,7,28,7.939007280
1995,7,29,7.813007290
1995,7,30,7.709007300
1995,7,31,7.586007310
1995,8,1,7.513008010
1995,8,2,7.378008020
1995,8,3,7.393008030
1995,8,4,7.298008040
1995,8,5,7.255008050
1995,8,6,7.196008060
1995,8,7,7.105008070
1995,8,8,7.008008080
1995,8,9,6.946008090
1995,8,10,6.898008100
1995,8,11,6.859008110
1995,8,12,6.791008120
1995,8,13,6.748008130
1995,8,14,6.721008140
1995,8,15,6.699008150
1995,8,16,6.651008160
1995,8,17,6.675008170
1995,8,18,6.624008180
1995,8,19,6.642008190
1995,8,20,6.614008200
1995,8,21,6.575008210
1995,8,22,6.551008220
1995,8,23,6.398008230
1995,8,24,6.369008240
1995,8,25,6.402008250
1995,8,26,6.357008260
1995,8,27,6.295008270
1995,8,28,6.306008280
1995,8,29,6.284008290
1995,8,30,6.264008300
1995,8,31,6.26008310
1995,9,1,6.189009010
1995,9,2,6.15009020
1995,9,3,6.076009030
1995,9,4,6.012009040
1995,9,5,6.013009050
1995,9,6,6.035009060
1995,9,7,6.016009070
1995,9,8,6.059009080
1995,9,9,6.02009090
1995,9,10,6.106009100
1995,9,11,6.116009110
1995,9,12,6.104009120
1995,9,13,6.068009130
1995,9,14,6.053009140
1995,9,15,6.054009150
1995,9,16,6.068009160
1995,9,17,6.039009170
1995,9,18,6.037009180
1995,9,19,6.087009190
1995,9,20,6.132009200
1995,9,21,6.116009210
1995,9,22,6.099009220
1995,9,23,6.106009230
1995,9,24,6.107009240
1995,9,25,6.075009250
1995,9,26,6.11009260
1995,9,27,6.121009270
1995,9,28,6.122009280
1995,9,29,6.075009290
1995,9,30,6.039009300
1995,10,1,6.163010010
1995,10,2,6.188010020
1995,10,3,6.2010030
1995,10,4,6.173010040
1995,10,5,6.256010050
1995,10,6,6.309010060
1995,10,7,6.375010070
1995,10,8,6.413010080
1995,10,9,6.488010090
1995,10,10,6.523010100
1995,10,11,6.605010110
1995,10,12,6.772010120
1995,10,13,7.011010130
1995,10,14,7.322010140
1995,10,15,7.65010150
1995,10,16,7.875010160
1995,10,17,8.031010170
1995,10,18,8.263010180
1995,10,19,8.435010190
1995,10,20,8.514010200
1995,10,21,8.706010210
1995,10,22,8.962010220
1995,10,23,9.116010230
1995,10,24,9.13010240
1995,10,25,9.211010250
1995,10,26,9.315010260
1995,10,27,9.438010270
1995,10,28,9.659010280
1995,10,29,9.818010290
1995,10,30,9.857010300
1995,10,31,9.919010310
1995,11,1,10.003011010
1995,11,2,10.104011020
1995,11,3,10.142011030
1995,11,4,10.127011040
1995,11,5,10.027011050
1995,11,6,10.081011060
1995,11,7,10.107011070
1995,11,8,10.21011080
1995,11,9,10.337011090
1995,11,10,10.31011100
1995,11,11,10.358011110
1995,11,12,10.425011120
1995,11,13,10.51011130
1995,11,14,10.493011140
1995,11,15,10.625011150
1995,11,16,10.806011160
1995,11,17,10.76011170
1995,11,18,10.889011180
1995,11,19,10.935011190
1995,11,20,10.951011200
1995,11,21,11.025011210
1995,11,22,11.012011220
1995,11,23,11.149011230
1995,11,24,11.258011240
1995,11,25,11.37011250
1995,11,26,11.505011260
1995,11,27,11.646011270
1995,11,28,11.832011280
1995,11,29,11.853011290
1995,11,30,11.976011300
1995,12,1,12.195012010
1995,12,2,12.305012020
1995,12,3,12.37012030
1995,12,4,12.445012040
1995,12,5,12.494012050
1995,12,6,12.501012060
1995,12,7,12.475012070
1995,12,8,12.462012080
1995,12,9,12.531012090
1995,12,10,12.656012100
1995,12,11,12.617012110
1995,12,12,12.558012120
1995,12,13,12.648012130
1995,12,14,12.707012140
1995,12,15,12.84012150
1995,12,16,13.003012160
1995,12,17,12.923012170
1995,12,18,12.93012180
1995,12,19,12.995012190
1995,12,20,13.133012200
1995,12,21,13.182012210
1995,12,22,13.22012220
1995,12,23,13.289012230
1995,12,24,13.305012240
1995,12,25,13.344012250
1995,12,26,13.363012260
1995,12,27,13.422012270
1995,12,28,13.583012280
1995,12,29,13.641012290
1995,12,30,13.707012300
1995,12,31,13.702012310
1996,1,1,13.804001010
1996,1,2,13.818001020
1996,1,3,13.786001030
1996,1,4,13.791001040
1996,1,5,13.839001050
1996,1,6,13.877001060
1996,1,7,14.007001070
1996,1,8,13.976001080
1996,1,9,13.941001090
1996,1,10,13.915001100
1996,1,11,13.95001110
1996,1,12,13.951001120
1996,1,13,14.095001130
1996,1,14,14.025001140
1996,1,15,14.037001150
1996,1,16,14.15001160
1996,1,17,14.22001170
1996,1,18,14.237001180
1996,1,19,14.318001190
1996,1,20,14.338001200
1996,1,21,14.256001210
1996,1,22,14.373001220
1996,1,23,14.423001230
1996,1,24,14.467001240
1996,1,25,14.598001250
1996,1,26,14.405001260
1996,1,27,14.527001270
1996,1,28,14.625001280
1996,1,29,14.532001290
1996,1,30,14.653001300
1996,1,31,14.673001310
1996,2,1,14.706002010
1996,2,2,14.798002020
1996,2,3,14.803002030
1996,2,4,14.818002040
1996,2,5,14.873002050
1996,2,6,14.974002060
1996,2,7,15.058002070
1996,2,8,15.164002080
1996,2,9,15.191002090
1996,2,10,15.224002100
1996,2,11,15.174002110
1996,2,12,15.119002120
1996,2,13,15.088002130
1996,2,14,15.162002140
1996,2,15,15.235002150
1996,2,16,15.087002160
1996,2,17,15.157002170
1996,2,18,15.272002180
1996,2,19,15.319002190
1996,2,20,15.455002200
1996,2,21,15.484002210
