dt,AverageTemperature,AverageTemperatureUncertainty,Country
1876.1201,-28.044,3.2230000000000003,Greenland
1877.0101,-31.939,3.1910000000000003,Greenland
1877.0201,-33.008,4.369,Greenland
1877.0301,-27.64,2.0540000000000003,Greenland
1877.0401,-22.035,2.065,Greenland
1877.0501,-11.175999999999998,1.699,Greenland
1877.0601,-4.9239999999999995,2.494,Greenland
1877.0701,-2.46,1.692,Greenland
1877.0801,-4.267,1.617,Greenland
1877.0901,-9.855,1.5830000000000002,Greenland
1877.1001,-19.999000000000002,1.817,Greenland
1877.1101,-28.258000000000006,1.743,Greenland
1877.1201,-32.35,3.175,Greenland
1878.0101,-31.921999999999997,3.286,Greenland
1878.0201,-32.236999999999995,3.749,Greenland
1878.0301,-28.318,2.261,Greenland
1878.0401,-22.052,2.076,Greenland
1878.0501,-13.32,1.777,Greenland
1878.0601,-4.541,1.802,Greenland
1878.0701,-2.072,2.323,Greenland
1878.0801,-4.699,1.797,Greenland
1878.0901,-12.76,1.702,Greenland
1878.1001,-20.707,1.5730000000000002,Greenland
1878.1101,-22.566000000000006,1.969,Greenland
1878.1201,-24.721,3.119,Greenland
1879.0101,-26.561,1.7719999999999998,Greenland
1879.0201,-31.872,2.9160000000000004,Greenland
1879.0301,-29.911,1.676,Greenland
1879.0401,-21.636,1.965,Greenland
1879.0501,-11.809000000000001,1.6769999999999998,Greenland
1879.0601,-5.928,2.112,Greenland
1879.0701,-2.075,1.6880000000000002,Greenland
1879.0801,-3.681,1.6269999999999998,Greenland
1879.0901,-13.148,1.6569999999999998,Greenland
1879.1001,-20.885,1.944,Greenland
1879.1101,-25.424000000000003,1.541,Greenland
1879.1201,-30.386,1.711,Greenland
1880.0101,-31.719,2.347,Greenland
1880.0201,-35.374,2.499,Greenland
1880.0301,-29.886999999999997,2.249,Greenland
1880.0401,-20.87,1.766,Greenland
1880.0501,-11.662,1.6840000000000002,Greenland
1880.0601,-4.623,1.668,Greenland
1880.0701,-1.197,1.5659999999999998,Greenland
1880.0801,-4.933,1.759,Greenland
1880.0901,-12.097999999999999,1.6969999999999998,Greenland
1880.1001,-18.588,1.816,Greenland
1880.1101,-28.275,2.437,Greenland
1880.1201,-31.361,1.714,Greenland
1881.0101,-27.636999999999997,2.632,Greenland
1881.0201,-30.586,2.091,Greenland
1881.0301,-33.001999999999995,2.926,Greenland
1881.0401,-21.296,2.23,Greenland
1881.0501,-11.794,1.862,Greenland
1881.0601,-5.902,1.894,Greenland
1881.0701,-2.312,1.54,Greenland
1881.0801,-5.221,1.543,Greenland
1881.0901,-11.703,1.814,Greenland
1881.1001,-19.006,1.913,Greenland
1881.1101,-26.596999999999998,1.71,Greenland
1881.1201,-31.42,1.927,Greenland
1882.0101,-35.49899999999999,3.085,Greenland
1882.0201,-34.475,1.884,Greenland
1882.0301,-33.159,2.272,Greenland
1882.0401,-24.165,1.801,Greenland
1882.0501,-12.674000000000001,1.53,Greenland
1882.0601,-4.8580000000000005,1.534,Greenland
1882.0701,-2.9789999999999996,1.754,Greenland
1882.0801,-5.464,1.6130000000000002,Greenland
1882.0901,-11.992,1.58,Greenland
1882.1001,-21.069000000000003,1.932,Greenland
1882.1101,-28.608,2.286,Greenland
1882.1201,-31.554000000000002,2.574,Greenland
1883.0101,-30.824,2.403,Greenland
1883.0201,-31.509,1.952,Greenland
1883.0301,-24.408,2.702,Greenland
1883.0401,-21.645,1.915,Greenland
1883.0501,-11.949000000000002,1.794,Greenland
1883.0601,-4.801,1.5659999999999998,Greenland
1883.0701,-1.5730000000000002,1.682,Greenland
1883.0801,-5.172000000000001,1.508,Greenland
1883.0901,-10.96,1.551,Greenland
1883.1001,-20.991,1.588,Greenland
1883.1101,-26.865,1.517,Greenland
1883.1201,-33.744,2.405,Greenland
1884.0101,-35.803000000000004,2.772,Greenland
1884.0201,-33.173,1.7180000000000002,Greenland
1884.0301,-31.225,2.024,Greenland
1884.0401,-22.559,1.82,Greenland
1884.0501,-14.184000000000001,1.84,Greenland
1884.0601,-5.346,1.605,Greenland
1884.0701,-2.134,1.501,Greenland
1884.0801,-5.308999999999998,1.6880000000000002,Greenland
1884.0901,-12.847999999999999,2.495,Greenland
1884.1001,-21.779,1.6780000000000002,Greenland
1884.1101,-28.092,1.796,Greenland
1884.1201,-32.754999999999995,2.884,Greenland
1885.0101,-28.127,1.746,Greenland
1885.0201,-31.133000000000003,2.063,Greenland
1885.0301,-29.669,3.281,Greenland
1885.0401,-22.537,1.875,Greenland
1885.0501,-11.923,1.744,Greenland
1885.0601,-6.751,1.925,Greenland
1885.0701,-2.54,1.643,Greenland
1885.0801,-3.997,1.69,Greenland
1885.0901,-12.463,2.247,Greenland
1885.1001,-21.294,1.648,Greenland
1885.1101,-28.925,2.233,Greenland
1885.1201,-31.21,2.938,Greenland
1886.0101,-34.61,2.115,Greenland
1886.0201,-32.979,1.944,Greenland
1886.0301,-30.787,2.123,Greenland
1886.0401,-26.514,2.713,Greenland
1886.0501,-12.38,1.689,Greenland
1886.0601,-5.853,1.67,Greenland
1886.0701,-2.332,1.5659999999999998,Greenland
1886.0801,-5.3420000000000005,1.528,Greenland
1886.0901,-11.829,1.837,Greenland
1886.1001,-20.739,2.507,Greenland
1886.1101,-27.561999999999998,2.271,Greenland
1886.1201,-32.203,2.942,Greenland
1887.0101,-33.363,3.741,Greenland
1887.0201,-35.103,3.232,Greenland
1887.0301,-33.806,3.427,Greenland
1887.0401,-27.055,3.632,Greenland
1887.0501,-14.470999999999998,1.801,Greenland
1887.0601,-5.91,1.531,Greenland
1887.0701,-2.799,1.7280000000000002,Greenland
1887.0801,-5.42,1.528,Greenland
1887.0901,-12.130999999999998,1.75,Greenland
1887.1001,-20.324,1.766,Greenland
1887.1101,-27.554,2.126,Greenland
1887.1201,-32.074,3.277,Greenland
1888.0101,-30.083000000000002,2.565,Greenland
1888.0201,-30.578000000000003,2.258,Greenland
1888.0301,-30.643,1.988,Greenland
1888.0401,-23.248,2.745,Greenland
1888.0501,-13.995,2.283,Greenland
1888.0601,-4.354,1.809,Greenland
1888.0701,-1.237,2.136,Greenland
1888.0801,-3.617,1.872,Greenland
1888.0901,-12.427,1.585,Greenland
1888.1001,-20.786,1.696,Greenland
1888.1101,-26.824,1.635,Greenland
1888.1201,-32.762,3.564,Greenland
1889.0101,-34.968,3.312,Greenland
1889.0201,-29.065,1.931,Greenland
1889.0301,-30.43,3.2710000000000004,Greenland
1889.0401,-22.609,3.131,Greenland
1889.0501,-12.067,2.015,Greenland
1889.0601,-5.172999999999999,1.901,Greenland
1889.0701,-1.4480000000000002,1.841,Greenland
1889.0801,-5.148,1.821,Greenland
1889.0901,-11.220999999999998,1.866,Greenland
1889.1001,-19.548,1.675,Greenland
1889.1101,-28.537000000000006,3.057,Greenland
1889.1201,-32.542,4.767,Greenland
1890.0101,-32.145,2.119,Greenland
1890.0201,-31.736,2.346,Greenland
1890.0301,-32.217,2.702,Greenland
1890.0401,-23.261,2.901,Greenland
1890.0501,-11.095999999999998,1.622,Greenland
1890.0601,-4.996,1.632,Greenland
1890.0701,-2.24,1.569,Greenland
1890.0801,-5.02,1.634,Greenland
1890.0901,-12.654000000000002,1.6569999999999998,Greenland
1890.1001,-21.272,1.65,Greenland
1890.1101,-27.524,1.835,Greenland
1890.1201,-28.52,2.5980000000000003,Greenland
1891.0101,-31.488000000000003,2.282,Greenland
1891.0201,-35.916,3.161,Greenland
1891.0301,-31.359,1.666,Greenland
1891.0401,-24.619,2.1,Greenland
1891.0501,-11.723,1.484,Greenland
1891.0601,-3.949,1.962,Greenland
1891.0701,-2.539,1.652,Greenland
1891.0801,-4.34,1.565,Greenland
1891.0901,-12.902999999999999,1.877,Greenland
1891.1001,-21.185,2.8,Greenland
1891.1101,-27.301,1.985,Greenland
1891.1201,-32.34,3.94,Greenland
1892.0101,-31.659000000000002,2.0540000000000003,Greenland
1892.0201,-30.443,1.958,Greenland
1892.0301,-31.441999999999997,3.248,Greenland
1892.0401,-24.024,2.4,Greenland
1892.0501,-13.3,1.642,Greenland
1892.0601,-4.249,1.987,Greenland
1892.0701,-2.737,1.716,Greenland
1892.0801,-5.167000000000001,1.55,Greenland
1892.0901,-12.837,1.52,Greenland
1892.1001,-18.394000000000002,1.6269999999999998,Greenland
1892.1101,-27.256,1.575,Greenland
1892.1201,-29.774,1.919,Greenland
1893.0101,-29.095,1.7009999999999998,Greenland
1893.0201,-30.491,1.5719999999999998,Greenland
1893.0301,-29.461,2.6260000000000003,Greenland
1893.0401,-23.276,2.02,Greenland
1893.0501,-13.632,1.979,Greenland
1893.0601,-5.023,1.7380000000000002,Greenland
1893.0701,-2.064,1.72,Greenland
1893.0801,-3.937,1.5630000000000002,Greenland
1893.0901,-11.217,1.5519999999999998,Greenland
1893.1001,-20.653000000000002,1.616,Greenland
1893.1101,-26.038,1.702,Greenland
1893.1201,-31.785,1.85,Greenland
1894.0101,-34.279,2.332,Greenland
1894.0201,-36.211,2.985,Greenland
1894.0301,-33.066,2.972,Greenland
1894.0401,-24.826999999999998,2.564,Greenland
1894.0501,-12.126,1.521,Greenland
1894.0601,-5.912999999999999,2.219,Greenland
1894.0701,-1.197,1.5830000000000002,Greenland
1894.0801,-4.335,1.5759999999999998,Greenland
1894.0901,-11.831,1.744,Greenland
1894.1001,-19.846,1.517,Greenland
1894.1101,-28.197000000000006,1.908,Greenland
1894.1201,-33.186,2.207,Greenland
1895.0101,-28.931,1.864,Greenland
1895.0201,-24.569000000000003,2.05,Greenland
1895.0301,-28.43,2.7430000000000003,Greenland
1895.0401,-23.979,1.736,Greenland
1895.0501,-13.121,1.899,Greenland
1895.0601,-5.077,1.747,Greenland
1895.0701,-1.7879999999999998,1.496,Greenland
1895.0801,-4.944,1.485,Greenland
1895.0901,-13.029000000000002,1.6740000000000002,Greenland
1895.1001,-20.096,1.726,Greenland
1895.1101,-27.418000000000006,1.5630000000000002,Greenland
1895.1201,-30.778000000000002,2.122,Greenland
1896.0101,-34.809,3.236,Greenland
1896.0201,-35.265,3.41,Greenland
1896.0301,-32.685,3.704,Greenland
1896.0401,-26.039,4.242,Greenland
1896.0501,-14.673,1.855,Greenland
1896.0601,-5.74,1.481,Greenland
1896.0701,-2.01,1.706,Greenland
1896.0801,-4.236000000000001,1.872,Greenland
1896.0901,-11.071,1.644,Greenland
1896.1001,-19.619,1.793,Greenland
1896.1101,-27.489,1.628,Greenland
1896.1201,-29.338,2.217,Greenland
1897.0101,-32.195,2.8680000000000003,Greenland
1897.0201,-35.830999999999996,3.1630000000000003,Greenland
1897.0301,-28.897,1.842,Greenland
1897.0401,-23.853,1.634,Greenland
1897.0501,-13.435,1.59,Greenland
1897.0601,-4.993,1.588,Greenland
1897.0701,-2.129,1.533,Greenland
1897.0801,-4.871,1.624,Greenland
1897.0901,-12.002,1.568,Greenland
1897.1001,-19.337,1.59,Greenland
1897.1101,-27.235,1.621,Greenland
1897.1201,-30.08,2.69,Greenland
1898.0101,-33.895,3.039,Greenland
1898.0201,-36.738,2.992,Greenland
1898.0301,-28.689,1.928,Greenland
1898.0401,-23.413,2.218,Greenland
1898.0501,-12.84,1.486,Greenland
1898.0601,-4.317,1.582,Greenland
1898.0701,-2.931,1.853,Greenland
1898.0801,-5.657,1.615,Greenland
1898.0901,-11.832,1.79,Greenland
1898.1001,-18.943,1.526,Greenland
1898.1101,-29.528,2.632,Greenland
1898.1201,-36.11,5.67,Greenland
1899.0101,-32.381,2.334,Greenland
1899.0201,-33.255,2.504,Greenland
1899.0301,-29.809,1.655,Greenland
1899.0401,-22.63,2.587,Greenland
1899.0501,-11.907,1.5719999999999998,Greenland
1899.0601,-3.985,1.625,Greenland
1899.0701,-2.156,1.497,Greenland
1899.0801,-4.13,1.492,Greenland
1899.0901,-11.71,1.844,Greenland
1899.1001,-21.924,1.528,Greenland
1899.1101,-29.124,1.65,Greenland
1899.1201,-31.094,2.079,Greenland
1900.0101,-30.891,1.899,Greenland
1900.0201,-26.544,3.848,Greenland
1900.0301,-24.956,1.5730000000000002,Greenland
1900.0401,-23.546,3.03,Greenland
1900.0501,-11.63,1.6909999999999998,Greenland
1900.0601,-3.185,1.52,Greenland
1900.0701,-1.4280000000000002,1.4580000000000002,Greenland
1900.0801,-4.02,1.4680000000000002,Greenland
1900.0901,-12.323,1.6780000000000002,Greenland
1900.1001,-20.594,1.707,Greenland
1900.1101,-26.945,1.77,Greenland
1900.1201,-33.446,3.201,Greenland
1901.0101,-31.815,2.283,Greenland
1901.0201,-25.674,2.321,Greenland
1901.0301,-27.45,1.6130000000000002,Greenland
1901.0401,-24.101999999999997,1.975,Greenland
1901.0501,-13.352,1.5019999999999998,Greenland
1901.0601,-5.439,1.793,Greenland
1901.0701,-2.145,1.976,Greenland
1901.0801,-5.01,1.544,Greenland
1901.0901,-10.790999999999999,1.7,Greenland
1901.1001,-21.245,1.725,Greenland
1901.1101,-25.287000000000006,1.63,Greenland
1901.1201,-30.103,1.96,Greenland
1902.0101,-33.658,2.457,Greenland
1902.0201,-31.096999999999998,1.847,Greenland
1902.0301,-31.867,2.06,Greenland
1902.0401,-21.96,1.537,Greenland
1902.0501,-12.024000000000001,1.433,Greenland
1902.0601,-4.087,1.4780000000000002,Greenland
1902.0701,-1.801,1.534,Greenland
1902.0801,-3.5,1.5719999999999998,Greenland
1902.0901,-11.47,1.624,Greenland
1902.1001,-19.095,1.511,Greenland
1902.1101,-25.816000000000006,1.538,Greenland
1902.1201,-30.613000000000003,2.789,Greenland
1903.0101,-30.37,1.744,Greenland
1903.0201,-33.023,3.1830000000000003,Greenland
1903.0301,-31.982,2.5580000000000003,Greenland
1903.0401,-22.854,1.436,Greenland
1903.0501,-12.94,1.5419999999999998,Greenland
1903.0601,-5.316,1.778,Greenland
1903.0701,-2.476,1.848,Greenland
1903.0801,-5.736000000000001,1.751,Greenland
1903.0901,-11.332,1.52,Greenland
1903.1001,-19.784000000000002,1.744,Greenland
1903.1101,-27.145,1.526,Greenland
1903.1201,-26.805,1.6269999999999998,Greenland
1904.0101,-33.655,3.822,Greenland
1904.0201,-31.796,3.188,Greenland
1904.0301,-29.928,2.039,Greenland
1904.0401,-24.965,2.489,Greenland
1904.0501,-11.602,1.499,Greenland
1904.0601,-4.6530000000000005,2.037,Greenland
1904.0701,-1.584,1.526,Greenland
1904.0801,-3.274,1.751,Greenland
1904.0901,-11.322,1.608,Greenland
1904.1001,-22.861,1.823,Greenland
1904.1101,-28.355999999999998,1.871,Greenland
1904.1201,-29.037,2.261,Greenland
1905.0101,-33.964,2.792,Greenland
1905.0201,-33.01,2.5610000000000004,Greenland
1905.0301,-26.166,1.526,Greenland
1905.0401,-19.021,3.172,Greenland
1905.0501,-11.769,1.452,Greenland
1905.0601,-4.916,1.6230000000000002,Greenland
1905.0701,-1.5330000000000001,1.546,Greenland
1905.0801,-4.1099999999999985,1.504,Greenland
1905.0901,-12.729,1.487,Greenland
1905.1001,-19.912,1.7280000000000002,Greenland
1905.1101,-25.735000000000007,1.765,Greenland
1905.1201,-31.531999999999996,2.084,Greenland
1906.0101,-33.643,3.142,Greenland
1906.0201,-33.998000000000005,2.379,Greenland
1906.0301,-30.605,1.93,Greenland
1906.0401,-25.055,1.901,Greenland
1906.0501,-12.832999999999998,1.543,Greenland
1906.0601,-5.184,1.831,Greenland
1906.0701,-2.214,1.529,Greenland
1906.0801,-3.28,2.122,Greenland
1906.0901,-10.832,1.473,Greenland
1906.1001,-20.729,1.711,Greenland
1906.1101,-28.401999999999997,1.5930000000000002,Greenland
1906.1201,-31.042,1.6969999999999998,Greenland
1907.0101,-33.32,4.13,Greenland
1907.0201,-33.606,2.029,Greenland
1907.0301,-32.743,2.379,Greenland
1907.0401,-24.434,2.461,Greenland
1907.0501,-13.369000000000002,2.15,Greenland
1907.0601,-5.1979999999999995,1.771,Greenland
1907.0701,-1.946,1.486,Greenland
1907.0801,-4.43,1.507,Greenland
1907.0901,-12.168,1.51,Greenland
1907.1001,-18.807000000000002,1.596,Greenland
1907.1101,-27.635,1.6869999999999998,Greenland
1907.1201,-28.0,2.419,Greenland
1908.0101,-30.949,1.946,Greenland
1908.0201,-32.995,1.77,Greenland
1908.0301,-25.537,1.596,Greenland
1908.0401,-19.788,1.619,Greenland
1908.0501,-12.515,1.505,Greenland
1908.0601,-4.854,1.556,Greenland
1908.0701,0.2330000000000001,1.607,Greenland
1908.0801,-4.803,1.48,Greenland
1908.0901,-10.401,1.719,Greenland
1908.1001,-20.243,1.882,Greenland
1908.1101,-27.366999999999997,1.65,Greenland
1908.1201,-30.408,2.343,Greenland
1909.0101,-35.234,3.472,Greenland
1909.0201,-28.837,1.68,Greenland
1909.0301,-26.438000000000002,2.15,Greenland
1909.0401,-20.656999999999996,1.501,Greenland
1909.0501,-11.138,1.5719999999999998,Greenland
1909.0601,-3.555,1.626,Greenland
1909.0701,-2.059,1.545,Greenland
1909.0801,-4.592,1.469,Greenland
1909.0901,-10.720999999999998,1.464,Greenland
1909.1001,-22.511999999999997,1.546,Greenland
1909.1101,-26.028,1.525,Greenland
1909.1201,-35.48999999999999,3.367,Greenland
1910.0101,-36.574,4.706,Greenland
1910.0201,-34.686,2.301,Greenland
1910.0301,-31.072,1.515,Greenland
1910.0401,-23.875,1.654,Greenland
1910.0501,-12.300999999999998,1.4480000000000002,Greenland
1910.0601,-5.85,1.592,Greenland
1910.0701,-2.319,1.673,Greenland
1910.0801,-2.818,1.934,Greenland
1910.0901,-11.770999999999999,1.491,Greenland
1910.1001,-20.183,1.655,Greenland
1910.1101,-28.432,1.862,Greenland
1910.1201,-30.974,2.21,Greenland
1911.0101,-32.397,2.449,Greenland
1911.0201,-35.611,2.396,Greenland
1911.0301,-28.677,1.601,Greenland
1911.0401,-21.482,1.571,Greenland
1911.0501,-12.428,1.776,Greenland
1911.0601,-5.148,1.454,Greenland
1911.0701,-1.541,1.482,Greenland
1911.0801,-4.544,1.481,Greenland
1911.0901,-11.792,1.495,Greenland
1911.1001,-19.025,1.473,Greenland
1911.1101,-25.748,1.741,Greenland
1911.1201,-31.904,1.69,Greenland
1912.0101,-28.275,1.5530000000000002,Greenland
1912.0201,-28.057,3.978,Greenland
1912.0301,-28.768,1.53,Greenland
1912.0401,-20.473,2.383,Greenland
1912.0501,-11.935,1.48,Greenland
1912.0601,-3.332,1.43,Greenland
1912.0701,-1.9780000000000002,1.236,Greenland
1912.0801,-4.487,1.365,Greenland
1912.0901,-11.402,1.294,Greenland
1912.1001,-21.437,1.392,Greenland
1912.1101,-27.247,1.466,Greenland
1912.1201,-29.934,1.384,Greenland
1913.0101,-30.109,1.577,Greenland
1913.0201,-27.859,3.804,Greenland
1913.0301,-31.235,1.4680000000000002,Greenland
1913.0401,-23.31,2.153,Greenland
1913.0501,-12.485,1.3530000000000002,Greenland
1913.0601,-4.2940000000000005,1.266,Greenland
1913.0701,-2.238,1.231,Greenland
1913.0801,-4.901,1.28,Greenland
1913.0901,-10.997,1.307,Greenland
1913.1001,-19.87,1.406,Greenland
1913.1101,-28.978,3.834,Greenland
1913.1201,-32.073,2.834,Greenland
1914.0101,-31.894000000000002,3.313,Greenland
1914.0201,-34.534,2.371,Greenland
1914.0301,-31.33,1.537,Greenland
1914.0401,-23.871,2.3,Greenland
1914.0501,-14.550999999999998,1.4469999999999998,Greenland
1914.0601,-6.4670000000000005,2.648,Greenland
1914.0701,-2.701,1.911,Greenland
1914.0801,-4.58,1.564,Greenland
1914.0901,-12.745,1.717,Greenland
1914.1001,-19.854,1.78,Greenland
1914.1101,-27.933000000000003,1.824,Greenland
1914.1201,-33.461,2.982,Greenland
1915.0101,-33.14,2.064,Greenland
1915.0201,-34.469,1.675,Greenland
1915.0301,-30.864,1.765,Greenland
1915.0401,-24.105,2.874,Greenland
1915.0501,-11.065,1.663,Greenland
1915.0601,-4.348,1.429,Greenland
1915.0701,-2.657,1.639,Greenland
1915.0801,-4.34,1.644,Greenland
1915.0901,-10.228,1.46,Greenland
1915.1001,-18.866,1.406,Greenland
1915.1101,-24.64,1.546,Greenland
1915.1201,-28.677,1.5319999999999998,Greenland
1916.0101,-30.711,1.891,Greenland
1916.0201,-29.594,1.456,Greenland
1916.0301,-23.183000000000003,7.141,Greenland
1916.0401,-25.29,3.125,Greenland
1916.0501,-10.373,1.84,Greenland
1916.0601,-4.54,1.554,Greenland
1916.0701,-2.845,1.702,Greenland
1916.0801,-3.765,1.276,Greenland
1916.0901,-10.708,1.314,Greenland
1916.1001,-20.928,2.277,Greenland
1916.1101,-26.143,1.57,Greenland
1916.1201,-31.234,1.842,Greenland
1917.0101,-24.868000000000002,8.425,Greenland
1917.0201,-25.423,6.3420000000000005,Greenland
1917.0301,-27.11,2.732,Greenland
1917.0401,-24.494,2.727,Greenland
1917.0501,-14.45,2.101,Greenland
1917.0601,-5.941,1.4240000000000002,Greenland
1917.0701,-1.266,1.274,Greenland
1917.0801,-4.39,1.321,Greenland
1917.0901,-13.199000000000002,1.821,Greenland
1917.1001,-23.634,1.963,Greenland
1917.1101,-30.496,3.896,Greenland
1917.1201,-33.687,3.25,Greenland
1918.0101,-37.177,4.248,Greenland
1918.0201,-33.366,1.491,Greenland
1918.0301,-29.029,2.451,Greenland
1918.0401,-25.274,2.077,Greenland
1918.0501,-10.611,1.6269999999999998,Greenland
1918.0601,-5.5120000000000005,1.747,Greenland
1918.0701,-1.6909999999999998,1.943,Greenland
1918.0801,-4.284,1.859,Greenland
1918.0901,-11.465,1.293,Greenland
1918.1001,-21.265,1.834,Greenland
1918.1101,-30.076999999999998,2.378,Greenland
1918.1201,-31.424,3.276,Greenland
1919.0101,-30.545,2.809,Greenland
1919.0201,-33.688,3.13,Greenland
1919.0301,-28.739,1.644,Greenland
1919.0401,-27.064,3.437,Greenland
1919.0501,-11.036,1.365,Greenland
1919.0601,-5.9510000000000005,1.335,Greenland
1919.0701,-2.333,1.336,Greenland
1919.0801,-5.4529999999999985,1.347,Greenland
1919.0901,-12.41,1.3090000000000002,Greenland
1919.1001,-18.134,1.352,Greenland
1919.1101,-24.788,1.82,Greenland
1919.1201,-28.288,1.3730000000000002,Greenland
1920.0101,-33.802,1.931,Greenland
1920.0201,-33.931999999999995,1.348,Greenland
1920.0301,-30.377,1.714,Greenland
1920.0401,-21.706999999999997,1.565,Greenland
1920.0501,-13.306,1.301,Greenland
1920.0601,-4.537,1.401,Greenland
1920.0701,-1.989,1.454,Greenland
1920.0801,-4.872,1.215,Greenland
1920.0901,-11.92,1.294,Greenland
1920.1001,-20.333,1.4269999999999998,Greenland
1920.1101,-28.349,2.247,Greenland
1920.1201,-31.081,1.722,Greenland
1921.0101,-33.08,1.595,Greenland
1921.0201,-33.297,2.225,Greenland
1921.0301,-31.108,2.722,Greenland
1921.0401,-24.660999999999998,1.773,Greenland
1921.0501,-12.348,1.211,Greenland
1921.0601,-5.11,1.308,Greenland
1921.0701,-1.919,1.348,Greenland
1921.0801,-4.077,1.506,Greenland
1921.0901,-12.499,1.5719999999999998,Greenland
1921.1001,-22.073,1.275,Greenland
1921.1101,-24.684,1.269,Greenland
1921.1201,-31.115,1.518,Greenland
1922.0101,-30.072,2.059,Greenland
1922.0201,-34.353,2.111,Greenland
1922.0301,-29.73,2.107,Greenland
1922.0401,-22.219,1.291,Greenland
1922.0501,-14.065,1.378,Greenland
1922.0601,-5.542000000000001,1.239,Greenland
1922.0701,-2.221,1.685,Greenland
1922.0801,-5.026,1.49,Greenland
1922.0901,-12.707,1.253,Greenland
1922.1001,-19.198,1.664,Greenland
1922.1101,-26.224,1.295,Greenland
1922.1201,-27.865,1.413,Greenland
1923.0101,-34.465,1.6269999999999998,Greenland
1923.0201,-29.02,1.5930000000000002,Greenland
1923.0301,-27.519000000000002,2.6660000000000004,Greenland
1923.0401,-18.112,1.495,Greenland
1923.0501,-10.585,1.18,Greenland
1923.0601,-4.3420000000000005,1.33,Greenland
1923.0701,-1.253,1.28,Greenland
1923.0801,-3.5859999999999994,1.183,Greenland
1923.0901,-12.044,1.222,Greenland
1923.1001,-20.369,1.475,Greenland
1923.1101,-25.631,1.6869999999999998,Greenland
1923.1201,-28.816999999999997,1.375,Greenland
1924.0101,-27.64,1.585,Greenland
1924.0201,-32.573,3.274,Greenland
1924.0301,-28.813000000000002,2.099,Greenland
1924.0401,-21.078000000000003,2.062,Greenland
1924.0501,-10.556,1.214,Greenland
1924.0601,-3.4080000000000004,1.375,Greenland
1924.0701,-1.477,1.108,Greenland
1924.0801,-4.38,1.204,Greenland
1924.0901,-12.293,1.114,Greenland
1924.1001,-21.366,1.236,Greenland
1924.1101,-26.616,1.5519999999999998,Greenland
1924.1201,-31.056,1.317,Greenland
1925.0101,-34.042,2.147,Greenland
1925.0201,-29.886999999999997,1.578,Greenland
1925.0301,-25.882,1.555,Greenland
1925.0401,-22.819000000000003,1.503,Greenland
1925.0501,-12.608,1.14,Greenland
1925.0601,-3.775,1.098,Greenland
1925.0701,-2.9019999999999997,1.406,Greenland
1925.0801,-4.792999999999998,1.106,Greenland
1925.0901,-10.619000000000002,1.164,Greenland
1925.1001,-19.974,1.133,Greenland
1925.1101,-24.281,1.454,Greenland
1925.1201,-27.998,1.57,Greenland
1926.0101,-28.621,1.679,Greenland
1926.0201,-29.941,1.376,Greenland
1926.0301,-29.662,1.084,Greenland
1926.0401,-20.249,1.128,Greenland
1926.0501,-10.935,1.267,Greenland
1926.0601,-3.678,1.256,Greenland
1926.0701,-0.6859999999999999,1.054,Greenland
1926.0801,-4.228,1.207,Greenland
1926.0901,-11.497,1.084,Greenland
1926.1001,-19.516,1.265,Greenland
1926.1101,-26.127,1.442,Greenland
1926.1201,-29.092,1.189,Greenland
1927.0101,-29.369,2.464,Greenland
1927.0201,-29.703000000000003,1.485,Greenland
1927.0301,-31.706,2.673,Greenland
1927.0401,-22.908,1.237,Greenland
1927.0501,-10.575,1.6469999999999998,Greenland
1927.0601,-3.674,1.144,Greenland
1927.0701,-1.281,1.112,Greenland
1927.0801,-3.274,1.378,Greenland
1927.0901,-10.355,1.49,Greenland
1927.1001,-20.541,1.168,Greenland
1927.1101,-24.070999999999998,1.209,Greenland
1927.1201,-27.255,1.679,Greenland
1928.0101,-28.444000000000003,2.897,Greenland
1928.0201,-29.735,1.812,Greenland
1928.0301,-24.463,1.386,Greenland
1928.0401,-19.802,1.355,Greenland
1928.0501,-10.433,1.337,Greenland
1928.0601,-3.617,1.385,Greenland
1928.0701,-1.2,1.254,Greenland
1928.0801,-3.2259999999999995,1.234,Greenland
1928.0901,-9.561,1.314,Greenland
1928.1001,-18.726,1.3530000000000002,Greenland
1928.1101,-25.084000000000003,2.218,Greenland
1928.1201,-27.923000000000002,3.564,Greenland
1929.0101,-23.814,3.2430000000000003,Greenland
1929.0201,-23.129,2.269,Greenland
1929.0301,-22.96,1.847,Greenland
1929.0401,-20.25,1.7819999999999998,Greenland
1929.0501,-11.868,1.859,Greenland
1929.0601,-4.13,1.255,Greenland
1929.0701,-0.8839999999999999,1.156,Greenland
1929.0801,-3.763,1.492,Greenland
1929.0901,-12.262,1.084,Greenland
1929.1001,-23.071,1.557,Greenland
1929.1101,-27.115,1.432,Greenland
1929.1201,-27.138,2.525,Greenland
1930.0101,-30.248,2.565,Greenland
1930.0201,-27.571,1.394,Greenland
1930.0301,-25.354,2.82,Greenland
1930.0401,-18.840999999999998,1.341,Greenland
1930.0501,-10.733,1.001,Greenland
1930.0601,-4.128,1.089,Greenland
1930.0701,-0.8579999999999999,1.262,Greenland
1930.0801,-3.705,1.206,Greenland
1930.0901,-9.622,1.135,Greenland
1930.1001,-20.281,1.152,Greenland
1930.1101,-25.136000000000006,1.5519999999999998,Greenland
1930.1201,-27.694000000000003,2.325,Greenland
1931.0101,-27.806,3.627,Greenland
